index,x
254,22.538864188331518830623149111660902892389953052616233645361348837173029203
255,22.583188378432231110600387633207574074054396684390863421329392169187057081
256,22.627425743634228419225774309536499741829605880855848352942528806360413647
257,22.671576792179313592233059376122019619747980479537226832038725220188272373
258,22.715642027370128087324446924853333305725616015259345260877002081434886236
259,22.75962194763709089473143623621469572376830595425726005097535198350737082
260,22.803517046604175545491487909292780192862430428927397068723900163423051222
261,22.847327813153549772347128980447112634226510343146715162671773253731614857
262,22.891054731489101767243912557890452622617427832427222992291822302099198981
263,22.934698281198876385945067124659705447227106332693242884440769394297636458
264,22.978258937316444073729578854237587102350295823033507322404967751831050133
265,23.021737170381224725952997995280222968153209431063681428647674174180962586
266,23.065133446497788152902076438334780693617182170760954119708933190102369381
267,23.108448227394152289359766540377330188859920560457737572952273046200530603
268,23.151681970479099775128454374634742041756382429930046258961498937319812428
269,23.19483512889853303296614810967581805736393158166914536834796518037341163
270,23.237908151590887484518876097294595154755676084530831513476938004256928142
271,23.280901483341622072444904079089017713289311188190240857200672439491910806
272,23.323815564836805797600026527312369325265129655834110580307212086024985489
273,23.366650832715818533480337108482772676418712062199473104565150588544616624
274,23.409407719623183945705928419394625152016352063345643024716701722479722622
275,23.452086654259551921795936758519116715276044379974313235118014348901399067
276,23.4946880614318475054653733594178949510147721624071159445262714784431876
277,23.537212362102602929813024701570516809818743678055857226633511427864561909
278,23.579659973438488954725254797232700140032729709457496442099357781594281285
279,23.622031308858061335262375358434484847916666908854731232933653046536855413
280,23.664326778078737879403179988923640690150093775967373294145943885733330754
281,23.706546787163021194990900267500534077618255299218952589938324326106093532
282,23.748691738563981876752284838281646669827222623192782898295089827842221412
283,23.790762031170016544562805772804588101122428025115668869356478839114063029
284,23.832758060348894813426894474611939564724016360064132979093299530624073347
285,23.874680217991108953663637094773007425573539562891848949177881533150985037
286,23.916528892552539686275509209120139926242324624424187426154334842549410434
287,23.958304469096451253179122753353998931620049637178622195961239261778248682
288,24.0000073293348286046495298689557836234814267762204766786598237686641101
289,24.041637851669069256738324066454642621475247437321929558640551586777593673
290,24.083196411230042089343264592703650377945638651104026592949938671962870535
291,24.124683379917525080813531397877977684096678537742822056486577583207481326
292,24.166099126439033707257274366619650827142434047984376816350123604054075819
293,24.207444016348051473871044975754968822652875410395575038554053724659020067
294,24.248718412081673791434851892944537230381743534641350783837717092962436775
295,24.289922672997676163419254108257445776427448098231490608488455224857693161
296,24.331057155411017407745586471419946452894731804962494124185642507118701305
297,24.372122212629788401946574308442149084061915035489028760475549611836684501
298,24.413118194990616611117477005358604696330690621884878447958534148259674039
299,24.454045449893536434458312424687110936407513074651919583652426617169791849
300,24.494904321836335188221833258213840449001337467318133426218991917504766314
301,24.535695152448384330341114728020266101590091048332252015943383503163920801
302,24.576418280523965324761234888902175067266263273997219448820535747354766072
303,24.617074042055099341392777486885394799565524495667228844546150514700125115
304,24.65766277026388979049661788528346363526499367539701385671758554928709153
305,24.698184795634386498060020766350285934511768167690979950937647534777935158
306,24.738640445943980141198185910737070132840043710860161290373213597427052335
307,24.779030046294335379681924076003377738276130777474639284175302346852201278
308,24.819353919141870941224081109960131972721404927130672173416145082939218871
309,24.859612384327794744031522682928509032757846278781356718907503180731480632
310,24.89980575910770197022659467000852533036126381002329606150681184700082494
311,24.939934358180743837946290038333287588271326104337977556600477325956828645
312,24.979998493718374658126718102821740124967673383774822527111543320014192921
313,25.019998475392684604066134701325982832178980813677403765876490539645968894
314,25.059934610404325467726298802938651635352083623286874166925887845814549599
315,25.099807203510036526277006802555250229260275736336602497914288542009720855
316,25.139616557049777495513136497644706046550454518463133779303590828617363758
317,25.17936297097347540338120412548294622232741111171993281982490626455570199
318,25.21904674286739207684997629722129738442461089345895142838582495309264642
319,25.258668167980118798656546390728134522265699112072400928473278986675804751
320,25.298227539248204556967638282535815477413240748739742445818623855863574734
321,25.337725147321424180630501338093887188852189816235565900619152172248748923
322,25.377161280587692525365892099351099567002464439557424802352914038078074413
323,25.416536225197630751897021372704117834941320998968309083171162687711902584
324,25.455850265088790615535060986346469231406237502669165987979675667988866912
325,25.495103682009542568078215807349108274872954264945669898170563846370005985
326,25.534296755542633356954046336497984507389458442127335481749016250091412846
327,25.573429763128418693272386081858201709357639938088344051613993251142271076
328,25.61250298008777644978961619535688752884502938719969967555538287140836615
329,25.651516679644705741647021083675031817692964638279285089735387247027904454
330,25.690471132948617137071175830911349851787804875605975556564926501454453531
331,25.729366609096319141949410002185786703187157286587165712453084630765058428
332,25.768203375153706001256771671134492956404334311749865974974151811172416155
333,25.806981696177151761652760036323493107641743021431159286207671862774906635
334,25.845701835234615443128289760189115889197864466015203956989523123221067403
335,25.884364053426462073309431900469146558689511611507493999172092138389435338
336,25.922968609906004245859581721143600093108531288070657629230950598645133304
337,25.961515761899768774312519510072463921092343774188676202631398510059406208
338,26.000005764727492924563545307202351080920010500819908147931879122042188241
339,26.038438871821854623094125827006840241370591844350981351374077353609169328
340,26.07681533474794095375834562396003864250465603525495925108778045658116737
341,26.115135403222459173569325082843537082965338562682249314640457056109027335
342,26.15339932513269439734440005045531130719578249925617733751246586051736326
343,26.191607346555218022254280711073425955015452410205113813873643307176184702
344,26.229759711774350886229894134819264309738962431071386366780805873818873077
345,26.267856663300385078768645963991459738415896713333730626105284071355583658
346,26.305898441887568248908062095650518408840746652180734529913696655276388654
347,26.343885286551854182958975618123529392938169690142287346613706114795580044
348,26.381817434588423353973492510016567516668344415015937959002442526588123504
349,26.419695121588977075826853583063229307850254416758208171095593536876109636
350,26.457518581458808827179996660688858425363390219382364695073662980824867901
351,26.495288046433656244425102768232866744347626898770644728363868602501076673
352,26.533003747096337217964647813570445886977464856032582735982646186338315311
353,26.570665912393173462801386382709048894191497247192407225325993667895795985
354,26.608274769650204872389093181804660319209323899585997940835588100485787276
355,26.645830544589197903979496263002882344878836157272806395536692662185947128
356,26.683333461343451184268233740669495996409577789706313457589426645755012112
357,26.720783742473401465961269381880247903619552680402702722314822790311333711
358,26.758181608982033008923242640138699286116604819228545066585087100633285645
359,26.795527280330093403801725212906251470136767170679456197985769861320143382
360,26.832820974451118801418095206826446899453269078851510724480982041492094823
361,26.870062907766271457749251665013078958007164385718513052402056629606845011
362,26.9072532951989924519679291092315619322610506698280407316791525559973168
363,26.944392350189472383736887883735611870772106979524748552071688721596906299
364,26.981480284708942805738386635466100326284728708816853229537603102693082486
365,27.018517309273791098240384941310319805932000745539006116061907016004848034
366,27.055503632959501444330816129368638365584794161477358627178551531163491771
367,27.092439463414424517267576067876906498031874062970920016794788419684446678
368,27.129325006873378445171762697377173444847034351980541807504428088731124295
369,27.166160468171083573012931912135019967032554175304829433677483604438545971
370,27.202946050755433497476038829510287920034248133798058265239937297813190368
371,27.239681956700604806839196287841307104628096941620608294091130195490018544
372,27.276368386720007915408831619292704019150124616025982286498942518263053216
373,27.313005540179081340334210417824649724818721371513013353164141914547443019
374,27.349593615107931727737084486999059052177695781595218789053624732893746368
375,27.386132808213821895025368674230585980235061035133214944925116628252021045
376,27.422623314893509116993698210178757975230099990624119299636922428455707291
377,27.459065329245435844830373420571306434527168725089402130631756638005346355
378,27.495459044081775009431926779768244741234254954289420498463594863295167392
379,27.531804650940332023456155672058408826491064136208991015192699924084283584
380,27.568102340096305560305191020754092127496988389474641142671260933683340984
381,27.604352300573909152705674008877491574819871151983428283459181590790688282
382,27.640554720157855618727454557157647741857323194694353607994529824285142313
383,27.676709785404706288939866203724236712773846821072365027080237096963732143
384,27.712817681654086974930417903225738556497426845772706817982733718091469858
385,27.748878593039772586589894062551579125001711540724755896184374792235010952
386,27.784892702500642273385954349169762288989291673011391263501505974656573955
387,27.820860191791506933290313493763582172526624028273731259384321518823205914
388,27.856781241493810902078742449595800447950102973620095801946776667352391095
389,27.89265603102620960537508546718041853534371932586041519570390357312061405
390,27.928484738655024926047179053770543006898609218963553908847270737317074017
391,27.964267541504580010371252344991401355984874376007867554007838630787246392
392,28.000004615567415207749657297485712664758192603325630670113103133022627975
393,28.035696135714386810682495460217198386693728268459653621453576386325513409
394,28.071342275704650234145042972381318777579618874128138434116609276401051069
395,28.10694320819552924649827907121127716994801338667785214636212815747136426
396,28.142499104752272837548025531532939642468951261127576455737631272868851257
397,28.178010135857701283358205058866758969150663153686847338382056575982198393
398,28.213476470921742941904788735503198997351090549625667833542308380290077516
399,28.248898278290863288618645313168309178177094313156482037764222082560663719
400,28.284275725257387676297496982289410430089834489281593551405570719468544251
401,28.319608978068719279759538596595707924482843896088935328288210914924525829
402,28.354898201936453661954238052687100474806920942754980726838410895701338342
403,28.390143561045391375029882793735626100707617362563671287440335992574033187
404,28.425345218562449987073273720672519155391853723423272852421193370860766735
405,28.460503336645476902875514142199966292910074718467131565334064677208257542
406,28.495618076451964325130231597895486442309737513385249068809055666330870275
407,28.530689598147667680928145598839915181203294465506503357376866287485903381
408,28.565718060915128817266197685509810414499692483457221447307710033739060931
409,28.60070362296210524853223163171736926344719605361231518458113574300630565
410,28.635646441529906718549382796444553163218686563302128019172388808109686754
411,28.670546672901640319760025047055670467144514340840299957007034752792253614
412,28.705404472410365392489631916189472645030835352072872486695296586541742741
413,28.740219994447159407948713706142451576966406510398922726100753932807932018
414,28.774993392469096019698745033082445642229219325537150326592141878235006077
415,28.809724819007136449718517259155095761726197522471254865039447564764317018
416,28.844414425673935356953621117929976008378630017388800825170415783415503295
417,28.879062363171562318306930452594576167174379859436948251120091434928117121
418,28.913668781299140034425318312585393307183235103089854934014044293489162177
419,28.948233828960400355350843830686345780275194184214867518100583790901292616
420,28.982757654171159204126902837426871149421426183754025278919707127722291765
421,29.017240404066711459775082234896919474772976842648325525185553949493988213
422,29.051682224909146844680583977664897452409039243824121411985588014091701583
423,29.08608326209458784533711287428282204859514178933524871284312467510163641
424,29.12044366016035067960021124664863689487816297027342024760655031167003428
425,29.154763562792030308075461502004820391845585471332076161434788188056463053
426,29.189043112830510472019181207241535779366529024780426988156664789155447306
427,29.22328245227889972514874507610596908650051559832952751706935840070300961
428,29.257481722309394412042146542251955429269947066253254256922013798254976974
429,29.291641063270069531346638860649344508984744524533629609828517889677049956
430,29.325760614691598407809168036606751699261308364777750023846830397146417584
431,29.359840515293902083181836100443464810483609870400737906269981439651694481
432,29.393880902992729322338932052713541731858823907524982091319440165146012307
433,29.427881914906168117463365206147953456814889000485525350946947557181086289
434,29.461843687361089559914962332751590459237120599909002004337129498228458838
435,29.495766355899524936376478823568022906362781246095209565715998978943371461
436,29.529650055284976893080857505245451215990347967220995551042686494296708471
437,29.563494919508665499350876638101716341925925860367418120472525935538423164
438,29.597301081795710029325585700774255140338270674767833050216976705543003121
439,29.631068674611247268602651277235447387787440584913988882171441072401626006
440,29.664797829666487140587833592722348257420267271371815537280501191534245814
441,29.698488677924706435608283187572669975460676247314534484988522880865313785
442,29.732141349607181414311269264285634774022346449598826947780133236516847489
443,29.765755974199060045530492939570763808671613259674419936739357033590996754
444,29.799332680455174627654548686480642000488136165769888020865716459676554804
445,29.832871596405795531572704587369731720934282573880735718265101307237098165
446,29.866372849362326792498383888730300722185308207605827786803556393201482133
447,29.89983656592294426737703049022564160815931201954277572421191904024944092
448,29.933262871978177064168987837123980135199599312629337788628826165118370652
449,29.966651892716432939056245581320418959083081823031954848113602349001181666
450,30.000003752629468347551113928798485463481520547736728145548693873654836016
451,30.033318575517803825581843971201271689462184218450084351806220466060774607
452,30.066596484496085366891763630659585647968676704259495946870631397170618191
453,30.099837601998392453511549630998121729428581847370350384303282906178132078
454,30.133042049783493386645777484410987675262145330672367063249323023015190017
455,30.166209948940048556051918530088268690537843835366724300253932674432004937
456,30.199341419891762276879582138550154049039148355701971422925562731528880746
457,30.232436582402483813977189316050774941448077543655789339288536138720262108
458,30.265495555581258204859627187534374768167602701802898383353496102493542664
459,30.298518457887327483861045997778098381269862756285946299165060686001478356
460,30.331505407135082901469151535871878213253076314749549071243047469696751481
461,30.36445652049896872444850155267146234644298895860865667976210272242647607
462,30.397371914518338194107873951722789354362756063909670681840931888969054531
463,30.430251705102262211948229068344034858174608062710673764763020212833912446
464,30.46309600753429131394068142266385405700143377335864749095275359418739937
465,30.495904936477171486825821427353283791051271701127718856431294595622054796
466,30.528678605977514372094327275172728255696332798607506161697552621345371618
467,30.561417129470422395701772283013787045566515721733713360979588862116688258
468,30.594120619784069354085600938319998390660324584480361406048470078372139676
469,30.626789189144236979687201290974576440506325327717415710972031961523672292
470,30.659422949178808001934670542125122686827926998136225894794510060733936258
471,30.692022010922216212510126955036829005745710775791048644721369755643599232
472,30.724586484819854036707179699381628311654607357615085872699640151572267284
473,30.757116480732438105777386026541627951024040530416880637960930233084824035
474,30.789612107940333318367200355884594160471193394066257575328187371975213198
475,30.822073475147835872457090628154960704184518002107389247178565248417395156
476,30.854500690487415742630241064978926527432896353998176642574166596079016574
477,30.886893861523919071017693026550111651344847466710745229351425749143821975
478,30.919253095258730933888050253314892081943809029742386978845628524585804629
479,30.951578498133898939571181365851344399464345006334269810978856654677550126
